,Unnamed: 0,Pig,Evit,Cu,Litter,Start,Weight,Feed,Time
387,388,5851,Evit200,Cu175,12,22.29999,60.29999,71.10000600000001,7
388,389,5851,Evit200,Cu175,12,22.29999,67.79999000000001,86.5,8
389,390,5851,Evit200,Cu175,12,22.29999,75.39996,106.300001,9
390,391,5851,Evit200,Cu175,12,22.29999,87.59998,127.59999099999999,10
391,392,5851,Evit200,Cu175,12,22.29999,93.0,137.599991,11
392,393,5851,Evit200,Cu175,12,22.29999,101.39996,157.599991,12
393,394,5852,Evit000,Cu000,12,23.79999,23.79999,,1
394,395,5852,Evit000,Cu000,12,23.79999,30.0,9.7,2
395,396,5852,Evit000,Cu000,12,23.79999,37.09998,20.800003,3
396,397,5852,Evit000,Cu000,12,23.79999,43.19998,31.200004999999997,4
397,398,5852,Evit000,Cu000,12,23.79999,50.39999,44.900002,5
398,399,5852,Evit000,Cu000,12,23.79999,60.199980000000004,61.800003000000004,6
399,400,5852,Evit000,Cu000,12,23.79999,67.0,78.200001,7
400,401,5852,Evit000,Cu000,12,23.79999,75.0,94.800003,8
401,402,5852,Evit000,Cu000,12,23.79999,82.39996,112.900002,9
402,403,5852,Evit000,Cu000,12,23.79999,91.19995,132.0,10
403,404,5852,Evit000,Cu000,12,23.79999,101.79999000000001,160.0,11
404,405,5852,Evit000,Cu000,12,23.79999,109.59998,180.100006,12
405,406,5862,Evit000,Cu035,11,22.0,22.0,,1
406,407,5862,Evit000,Cu035,11,22.0,25.79999,8.5,2
407,408,5862,Evit000,Cu035,11,22.0,29.2,15.800003,3
408,409,5862,Evit000,Cu035,11,22.0,35.79999,25.900002,4
409,410,5862,Evit000,Cu035,11,22.0,41.09998,37.6,5
410,411,5862,Evit000,Cu035,11,22.0,50.0,48.200005,6
411,412,5862,Evit000,Cu035,11,22.0,55.199980000000004,62.0,7
412,413,5862,Evit000,Cu035,11,22.0,62.199980000000004,76.5,8
413,414,5862,Evit000,Cu035,11,22.0,69.79999000000001,90.100002,9
414,415,5862,Evit000,Cu035,11,22.0,76.39996,107.10000600000001,10
415,416,5862,Evit000,Cu035,11,22.0,83.19995,126.2,11
416,417,5862,Evit000,Cu035,11,22.0,93.19995,147.700005,12
417,418,5865,Evit200,Cu035,11,22.0,22.0,,1
418,419,5865,Evit200,Cu035,11,22.0,27.0,8.8,2
419,420,5865,Evit200,Cu035,11,22.0,32.89999,18.900001,3
420,421,5865,Evit200,Cu035,11,22.0,38.0,29.200004999999997,4
421,422,5865,Evit200,Cu035,11,22.0,46.19998,43.600002,5
422,423,5865,Evit200,Cu035,11,22.0,53.5,58.1,6
423,424,5865,Evit200,Cu035,11,22.0,58.59998,73.400002,7
424,425,5865,Evit200,Cu035,11,22.0,68.19995,90.0,8
425,426,5865,Evit200,Cu035,11,22.0,71.0,104.800003,9
426,427,5865,Evit200,Cu035,11,22.0,80.79999000000001,120.200005,10
427,428,5865,Evit200,Cu035,11,22.0,84.5,134.800003,11
428,429,5865,Evit200,Cu035,11,22.0,90.0,146.300001,12
429,430,5866,Evit100,Cu175,11,22.0,22.0,,1
430,431,5866,Evit100,Cu175,11,22.0,24.79999,7.5,2
431,432,5866,Evit100,Cu175,11,22.0,30.0,16.1,3
432,433,5866,Evit100,Cu175,11,22.0,35.79999,26.0,4
433,434,5866,Evit100,Cu175,11,22.0,42.29999,36.800001,5
434,435,5866,Evit100,Cu175,11,22.0,50.89999,49.800003000000004,6
435,436,5866,Evit100,Cu175,11,22.0,57.79999,65.100002,7
436,437,5866,Evit100,Cu175,11,22.0,64.79999000000001,80.0,8
437,438,5866,Evit100,Cu175,11,22.0,71.79999000000001,93.800003,9
438,439,5866,Evit100,Cu175,11,22.0,75.0,109.900002,10
439,440,5866,Evit100,Cu175,11,22.0,83.79999000000001,122.800003,11
440,441,5866,Evit100,Cu175,11,22.0,92.09998,142.400002,12
441,442,6055,Evit200,Cu035,16,26.2,26.2,,1
442,443,6055,Evit200,Cu035,16,26.2,30.399990000000003,6.900002000000001,2
443,444,6055,Evit200,Cu035,16,26.2,37.39999,18.200001,3
444,445,6055,Evit200,Cu035,16,26.2,43.0,30.600006,4
445,446,6055,Evit200,Cu035,16,26.2,49.5,42.100002,5
446,447,6055,Evit200,Cu035,16,26.2,55.09998,62.200001,6
447,448,6055,Evit200,Cu035,16,26.2,64.19995,87.200001,7
448,449,6055,Evit200,Cu035,16,26.2,75.59998,106.900002,8
449,450,6055,Evit200,Cu035,16,26.2,83.29999000000001,122.100002,9
450,451,6055,Evit200,Cu035,16,26.2,87.39996,148.4,10
451,452,6055,Evit200,Cu035,16,26.2,94.69995,170.100006,11
452,453,6055,Evit200,Cu035,16,26.2,98.39996,190.800003,12
453,454,6056,Evit200,Cu175,16,32.5,32.5,,1
454,455,6056,Evit200,Cu175,16,32.5,38.79999,10.0,2
455,456,6056,Evit200,Cu175,16,32.5,47.79999,23.800003,3
456,457,6056,Evit200,Cu175,16,32.5,54.5,39.0,4
457,458,6056,Evit200,Cu175,16,32.5,63.0,53.200001,5
458,459,6056,Evit200,Cu175,16,32.5,70.09998,69.0,6
459,460,6056,Evit200,Cu175,16,32.5,76.59998,89.0,7
460,461,6056,Evit200,Cu175,16,32.5,86.19995,105.900002,8
461,462,6056,Evit200,Cu175,16,32.5,95.79999000000001,127.0,9
462,463,6056,Evit200,Cu175,16,32.5,101.39996,151.200005,10
463,464,6056,Evit200,Cu175,16,32.5,112.29999,174.5,11
464,465,6056,Evit200,Cu175,16,32.5,112.0,191.400002,12
465,466,6057,Evit100,Cu175,16,27.0,27.0,,1
466,467,6057,Evit100,Cu175,16,27.0,32.39999,7.800000999999999,2
467,468,6057,Evit100,Cu175,16,27.0,38.19998,17.0,3
468,469,6057,Evit100,Cu175,16,27.0,44.69998,30.100006,4
469,470,6057,Evit100,Cu175,16,27.0,53.199980000000004,44.800003000000004,5
470,471,6057,Evit100,Cu175,16,27.0,62.39999,60.0,6
471,472,6057,Evit100,Cu175,16,27.0,70.5,80.0,7
472,473,6057,Evit100,Cu175,16,27.0,72.79999000000001,91.800003,8
473,474,6057,Evit100,Cu175,16,27.0,86.59998,111.10000600000001,9
474,475,6057,Evit100,Cu175,16,27.0,93.29999000000001,131.800003,10
475,476,6057,Evit100,Cu175,16,27.0,103.0,147.800003,11
476,477,6057,Evit100,Cu175,16,27.0,104.19995,165.400002,12
477,478,6058,Evit100,Cu000,16,27.399990000000003,27.399990000000003,,1
478,479,6058,Evit100,Cu000,16,27.399990000000003,32.19998,8.1,2
479,480,6058,Evit100,Cu000,16,27.399990000000003,37.89999,18.3,3
480,481,6058,Evit100,Cu000,16,27.399990000000003,45.89999,29.900002,4
481,482,6058,Evit100,Cu000,16,27.399990000000003,51.19998,44.100002,5
482,483,6058,Evit100,Cu000,16,27.399990000000003,57.09998,58.3,6
483,484,6058,Evit100,Cu000,16,27.399990000000003,69.0,77.5,7
484,485,6058,Evit100,Cu000,16,27.399990000000003,76.79999000000001,91.5,8
485,486,6058,Evit100,Cu000,16,27.399990000000003,83.09998,104.800003,9
486,487,6058,Evit100,Cu000,16,27.399990000000003,91.59998,124.0,10
487,488,6058,Evit100,Cu000,16,27.399990000000003,100.5,148.6,11
488,489,6058,Evit100,Cu000,16,27.399990000000003,105.29999,166.900002,12
489,490,6207,Evit200,Cu000,17,27.099990000000002,27.099990000000002,,1
490,491,6207,Evit200,Cu000,17,27.099990000000002,30.29999,5.800003,2
491,492,6207,Evit200,Cu000,17,27.099990000000002,38.19998,17.0,3
492,493,6207,Evit200,Cu000,17,27.099990000000002,43.19998,30.0,4
493,494,6207,Evit200,Cu000,17,27.099990000000002,52.5,45.0,5
494,495,6207,Evit200,Cu000,17,27.099990000000002,59.0,57.200001,6
495,496,6207,Evit200,Cu000,17,27.099990000000002,67.29999000000001,72.100002,7
496,497,6207,Evit200,Cu000,17,27.099990000000002,74.19995,90.0,8
497,498,6207,Evit200,Cu000,17,27.099990000000002,81.19995,103.200001,9
498,499,6207,Evit200,Cu000,17,27.099990000000002,87.5,119.5,10
499,500,6207,Evit200,Cu000,17,27.099990000000002,94.39996,135.20000100000001,11
500,501,6207,Evit200,Cu000,17,27.099990000000002,101.39996,153.800003,12
501,502,6208,Evit000,Cu035,17,26.79999,26.79999,,1
502,503,6208,Evit000,Cu035,17,26.79999,31.099990000000002,6.1,2
503,504,6208,Evit000,Cu035,17,26.79999,37.79999,14.900001999999999,3
504,505,6208,Evit000,Cu035,17,26.79999,44.59998,28.5,4
505,506,6208,Evit000,Cu035,17,26.79999,50.5,40.5,5
506,507,6208,Evit000,Cu035,17,26.79999,58.29999,55.200001,6
507,508,6208,Evit000,Cu035,17,26.79999,68.29999000000001,73.700001,7
508,509,6208,Evit000,Cu035,17,26.79999,75.09998,92.5,8
509,510,6208,Evit000,Cu035,17,26.79999,84.39996,111.200005,9
510,511,6208,Evit000,Cu035,17,26.79999,87.29999000000001,129.0,10
511,512,6208,Evit000,Cu035,17,26.79999,96.39996,145.800003,11
512,513,6208,Evit000,Cu035,17,26.79999,104.39996,165.5,12
513,514,6211,Evit100,Cu000,17,24.5,24.5,,1
514,515,6211,Evit100,Cu000,17,24.5,31.599990000000002,8.1,2
515,516,6211,Evit100,Cu000,17,24.5,37.39999,18.1,3
516,517,6211,Evit100,Cu000,17,24.5,46.39999,30.100006,4
517,518,6211,Evit100,Cu000,17,24.5,53.59998,48.1,5
518,519,6211,Evit100,Cu000,17,24.5,61.199980000000004,62.600002,6
519,520,6211,Evit100,Cu000,17,24.5,70.09998,76.400002,7
520,521,6211,Evit100,Cu000,17,24.5,77.5,96.200001,8
521,522,6211,Evit100,Cu000,17,24.5,86.19995,114.600002,9
522,523,6211,Evit100,Cu000,17,24.5,89.19995,129.800003,10
523,524,6211,Evit100,Cu000,17,24.5,96.89996,146.5,11
524,525,6211,Evit100,Cu000,17,24.5,104.5,168.3,12
525,526,6284,Evit100,Cu000,18,23.09999,23.09999,,1
526,527,6284,Evit100,Cu000,18,23.09999,26.0,5.900002,2
527,528,6284,Evit100,Cu000,18,23.09999,30.099990000000002,17.6,3
528,529,6284,Evit100,Cu000,18,23.09999,40.69998,30.600006,4
529,530,6284,Evit100,Cu000,18,23.09999,46.59998,41.400002,5
530,531,6284,Evit100,Cu000,18,23.09999,52.09998,53.400002,6
531,532,6284,Evit100,Cu000,18,23.09999,60.5,69.2,7
532,533,6284,Evit100,Cu000,18,23.09999,73.5,90.0,8
533,534,6284,Evit100,Cu000,18,23.09999,77.29999000000001,100.0,9
534,535,6284,Evit100,Cu000,18,23.09999,86.89996,108.0,10
535,536,6284,Evit100,Cu000,18,23.09999,90.0,126.0,11
536,537,6284,Evit100,Cu000,18,23.09999,96.39996,141.100006,12
537,538,6287,Evit000,Cu000,18,21.5,21.5,,1
538,539,6287,Evit000,Cu000,18,21.5,24.59999,5.0,2
539,540,6287,Evit000,Cu000,18,21.5,28.5,14.200001,3
540,541,6287,Evit000,Cu000,18,21.5,39.09998,27.800003000000004,4
541,542,6287,Evit000,Cu000,18,21.5,45.29999,39.800003000000004,5
542,543,6287,Evit000,Cu000,18,21.5,53.0,53.5,6
543,544,6287,Evit000,Cu000,18,21.5,59.59998,68.5,7
544,545,6287,Evit000,Cu000,18,21.5,69.5,87.400002,8
545,546,6287,Evit000,Cu000,18,21.5,75.19995,107.300003,9
546,547,6287,Evit000,Cu000,18,21.5,84.89996,127.0,10
547,548,6287,Evit000,Cu000,18,21.5,93.39996,146.599991,11
548,549,6287,Evit000,Cu000,18,21.5,99.29999000000001,167.799992,12
549,550,6288,Evit200,Cu035,18,24.09999,24.09999,,1
550,551,6288,Evit200,Cu035,18,24.09999,28.099990000000002,6.200001,2
551,552,6288,Evit200,Cu035,18,24.09999,32.5,15.900001999999999,3
552,553,6288,Evit200,Cu035,18,24.09999,40.59998,30.800003000000004,4
553,554,6288,Evit200,Cu035,18,24.09999,46.0,40.900002,5
554,555,6288,Evit200,Cu035,18,24.09999,53.79999,52.100002,6
555,556,6288,Evit200,Cu035,18,24.09999,61.199980000000004,68.5,7
556,557,6288,Evit200,Cu035,18,24.09999,71.89996,85.400002,8
557,558,6288,Evit200,Cu035,18,24.09999,79.5,103.100002,9
558,559,6288,Evit200,Cu035,18,24.09999,87.39996,119.5,10
559,560,6288,Evit200,Cu035,18,24.09999,93.29999000000001,141.0,11
560,561,6288,Evit200,Cu035,18,24.09999,101.59998,161.800003,12
561,562,6430,Evit100,Cu175,5,34.19998,34.19998,,1
562,563,6430,Evit100,Cu175,5,34.19998,42.09998,8.499996000000001,2
563,564,6430,Evit100,Cu175,5,34.19998,50.09998,23.099998,3
564,565,6430,Evit100,Cu175,5,34.19998,57.59998,35.0,4
565,566,6430,Evit100,Cu175,5,34.19998,62.29999,54.299994999999996,5
566,567,6430,Evit100,Cu175,5,34.19998,66.0,73.399996,6
567,568,6430,Evit100,Cu175,5,34.19998,76.09998,81.899996,7
568,569,6430,Evit100,Cu175,5,34.19998,81.5,96.099998,8
569,570,6430,Evit100,Cu175,5,34.19998,84.29999000000001,114.299995,9
570,571,6430,Evit100,Cu175,5,34.19998,97.89996,133.799995,10
571,572,6430,Evit100,Cu175,5,34.19998,108.59998,163.799995,11
572,573,6430,Evit100,Cu175,5,34.19998,109.0,198.299995,12
573,574,6432,Evit100,Cu035,5,25.09999,25.09999,,1
574,575,6432,Evit100,Cu035,5,25.09999,23.2,4.0,2
575,576,6432,Evit100,Cu035,5,25.09999,28.899990000000003,11.100006,3
576,577,6432,Evit100,Cu035,5,25.09999,36.79999,21.0,4
577,578,6432,Evit100,Cu035,5,25.09999,44.19998,31.0,5
578,579,6432,Evit100,Cu035,5,25.09999,52.79999,56.300003000000004,6
579,580,6432,Evit100,Cu035,5,25.09999,62.199980000000004,69.10000600000001,7
580,581,6432,Evit100,Cu035,5,25.09999,69.39996,87.200001,8
581,582,6432,Evit100,Cu035,5,25.09999,78.09998,106.300003,9
582,583,6432,Evit100,Cu035,5,25.09999,88.79999000000001,129.5,10
583,584,6432,Evit100,Cu035,5,25.09999,102.39996,159.5,11
584,585,6432,Evit100,Cu035,5,25.09999,106.79999,197.400002,12
585,586,6433,Evit100,Cu000,5,32.19998,32.19998,,1
586,587,6433,Evit100,Cu000,5,32.19998,36.39999,6.900002000000001,2
587,588,6433,Evit100,Cu000,5,32.19998,41.79999,14.300003,3
588,589,6433,Evit100,Cu000,5,32.19998,48.19998,26.400002,4
589,590,6433,Evit100,Cu000,5,32.19998,55.89999,41.800003000000004,5
590,591,6433,Evit100,Cu000,5,32.19998,60.09998,58.6,6
591,592,6433,Evit100,Cu000,5,32.19998,68.5,71.400002,7
592,593,6433,Evit100,Cu000,5,32.19998,77.79999000000001,88.900002,8
593,594,6433,Evit100,Cu000,5,32.19998,86.39996,108.100002,9
594,595,6433,Evit100,Cu000,5,32.19998,96.69995,130.5,10
595,596,6433,Evit100,Cu000,5,32.19998,111.09998,163.0,11
596,597,6433,Evit100,Cu000,5,32.19998,115.39996000000001,184.5,12
597,598,6909,Evit200,Cu035,13,24.7,24.7,,1
598,599,6909,Evit200,Cu035,13,24.7,28.899990000000003,5.900002,2
599,600,6909,Evit200,Cu035,13,24.7,34.59998,15.0,3
600,601,6909,Evit200,Cu035,13,24.7,42.19998,26.6,4
601,602,6909,Evit200,Cu035,13,24.7,48.19998,38.0,5
602,603,6909,Evit200,Cu035,13,24.7,54.39999,50.900002,6
603,604,6909,Evit200,Cu035,13,24.7,62.5,65.100002,7
604,605,6909,Evit200,Cu035,13,24.7,69.79999000000001,80.0,8
605,606,6909,Evit200,Cu035,13,24.7,78.59998,100.5,9
606,607,6909,Evit200,Cu035,13,24.7,87.0,116.900002,10
607,608,6909,Evit200,Cu035,13,24.7,96.39996,137.900002,11
608,609,6909,Evit200,Cu035,13,24.7,103.19995,158.5,12
609,610,6910,Evit100,Cu000,13,24.2,24.2,,1
610,611,6910,Evit100,Cu000,13,24.2,29.2,6.200001,2
611,612,6910,Evit100,Cu000,13,24.2,36.19998,17.1,3
612,613,6910,Evit100,Cu000,13,24.2,43.09998,30.0,4
613,614,6910,Evit100,Cu000,13,24.2,49.19998,44.0,5
614,615,6910,Evit100,Cu000,13,24.2,57.0,56.900002,6
615,616,6910,Evit100,Cu000,13,24.2,63.0,70.0,7
616,617,6910,Evit100,Cu000,13,24.2,70.89996,85.100002,8
617,618,6910,Evit100,Cu000,13,24.2,80.0,102.300003,9
618,619,6910,Evit100,Cu000,13,24.2,87.19995,118.499996,10
619,620,6910,Evit100,Cu000,13,24.2,94.69995,135.599998,11
620,621,6910,Evit100,Cu000,13,24.2,100.59998,158.499996,12
621,622,6912,Evit200,Cu000,13,24.5,24.5,,1
622,623,6912,Evit200,Cu000,13,24.5,28.399990000000003,7.1,2
623,624,6912,Evit200,Cu000,13,24.5,35.0,17.300001,3
624,625,6912,Evit200,Cu000,13,24.5,41.89999,29.5,4
625,626,6912,Evit200,Cu000,13,24.5,49.0,40.900002,5
626,627,6912,Evit200,Cu000,13,24.5,55.59998,54.200001,6
627,628,6912,Evit200,Cu000,13,24.5,64.09998,66.800003,7
628,629,6912,Evit200,Cu000,13,24.5,71.19995,84.5,8
629,630,6912,Evit200,Cu000,13,24.5,80.5,104.5,9
630,631,6912,Evit200,Cu000,13,24.5,90.19995,119.900002,10
631,632,6912,Evit200,Cu000,13,24.5,98.89996,143.0,11
632,633,6912,Evit200,Cu000,13,24.5,103.79999000000001,164.5,12
633,634,8049,Evit000,Cu035,20,22.0,22.0,,1
634,635,8049,Evit000,Cu035,20,22.0,26.599990000000002,9.5,2
635,636,8049,Evit000,Cu035,20,22.0,33.09998,19.900002,3
636,637,8049,Evit000,Cu035,20,22.0,38.39999,31.0,4
637,638,8049,Evit000,Cu035,20,22.0,46.59998,44.900002,5
638,639,8049,Evit000,Cu035,20,22.0,52.29999,63.800003000000004,6
639,640,8049,Evit000,Cu035,20,22.0,61.5,78.0,7
640,641,8049,Evit000,Cu035,20,22.0,69.29999000000001,96.0,8
641,642,8049,Evit000,Cu035,20,22.0,74.19995,116.0,9
642,643,8049,Evit000,Cu035,20,22.0,80.19995,137.6,10
643,644,8049,Evit000,Cu035,20,22.0,87.19995,162.100002,11
644,645,8049,Evit000,Cu035,20,22.0,94.79999000000001,198.0,12
645,646,8050,Evit000,Cu175,20,26.79999,26.79999,,1
646,647,8050,Evit000,Cu175,20,26.79999,33.59998,10.900002,2
647,648,8050,Evit000,Cu175,20,26.79999,42.09998,25.100002,3
648,649,8050,Evit000,Cu175,20,26.79999,47.89999,38.0,4
649,650,8050,Evit000,Cu175,20,26.79999,56.199980000000004,54.400002,5
650,651,8050,Evit000,Cu175,20,26.79999,63.39999,74.200001,6
651,652,8050,Evit000,Cu175,20,26.79999,71.79999000000001,89.900002,7
652,653,8050,Evit000,Cu175,20,26.79999,80.0,111.0,8
653,654,8050,Evit000,Cu175,20,26.79999,87.59998,135.800003,9
654,655,8050,Evit000,Cu175,20,26.79999,94.89996,159.600006,10
655,656,8050,Evit000,Cu175,20,26.79999,101.0,188.20000100000001,11
656,657,8050,Evit000,Cu175,20,26.79999,112.0,224.0,12
657,658,8051,Evit100,Cu035,20,30.599990000000002,30.599990000000002,,1
658,659,8051,Evit100,Cu035,20,30.599990000000002,37.59998,11.200005,2
659,660,8051,Evit100,Cu035,20,30.599990000000002,42.79999,21.0,3
660,661,8051,Evit100,Cu035,20,30.599990000000002,47.39999,31.100006,4
661,662,8051,Evit100,Cu035,20,30.599990000000002,56.59998,47.0,5
662,663,8051,Evit100,Cu035,20,30.599990000000002,62.39999,65.0,6
663,664,8051,Evit100,Cu035,20,30.599990000000002,71.79999000000001,78.0,7
664,665,8051,Evit100,Cu035,20,30.599990000000002,78.0,95.800003,8
665,666,8051,Evit100,Cu035,20,30.599990000000002,86.79999000000001,115.800003,9
666,667,8051,Evit100,Cu035,20,30.599990000000002,94.19995,138.0,10
667,668,8051,Evit100,Cu035,20,30.599990000000002,101.89996,166.5,11
668,669,8051,Evit100,Cu035,20,30.599990000000002,112.5,196.900002,12
669,670,8053,Evit200,Cu175,20,21.89999,21.89999,,1
670,671,8053,Evit200,Cu175,20,21.89999,26.79999,9.6,2
671,672,8053,Evit200,Cu175,20,21.89999,34.69998,21.800003,3
672,673,8053,Evit200,Cu175,20,21.89999,41.29999,36.700001,4
673,674,8053,Evit200,Cu175,20,21.89999,48.69998,51.800003000000004,5
674,675,8053,Evit200,Cu175,20,21.89999,57.89999,71.400002,6
675,676,8053,Evit200,Cu175,20,21.89999,65.39996,91.60000600000001,7
676,677,8053,Evit200,Cu175,20,21.89999,71.29999000000001,115.800003,8
677,678,8053,Evit200,Cu175,20,21.89999,80.59998,138.0,9
678,679,8053,Evit200,Cu175,20,21.89999,88.39996,163.0,10
679,680,8053,Evit200,Cu175,20,21.89999,96.29999000000001,188.0,11
680,681,8053,Evit200,Cu175,20,21.89999,103.5,217.80000099999998,12
681,682,8139,Evit000,Cu175,23,24.0,24.0,,1
682,683,8139,Evit000,Cu175,23,24.0,26.79999,6.0,2
683,684,8139,Evit000,Cu175,23,24.0,33.0,20.0,3
684,685,8139,Evit000,Cu175,23,24.0,39.09998,30.300003000000004,4
685,686,8139,Evit000,Cu175,23,24.0,46.39999,45.100002,5
686,687,8139,Evit000,Cu175,23,24.0,54.0,61.400002,6
687,688,8139,Evit000,Cu175,23,24.0,61.59998,74.400002,7
688,689,8139,Evit000,Cu175,23,24.0,68.79999000000001,91.800003,8
689,690,8139,Evit000,Cu175,23,24.0,72.19995,109.5,9
690,691,8139,Evit000,Cu175,23,24.0,77.19995,128.0,10
691,692,8139,Evit000,Cu175,23,24.0,83.79999000000001,144.400002,11
692,693,8139,Evit000,Cu175,23,24.0,90.79999000000001,160.300003,12
693,694,8141,Evit200,Cu035,23,24.2,24.2,,1
694,695,8141,Evit200,Cu035,23,24.2,25.39999,3.9000019999999997,2
695,696,8141,Evit200,Cu035,23,24.2,30.7,13.300003,3
696,697,8141,Evit200,Cu035,23,24.2,35.59998,24.600002,4
697,698,8141,Evit200,Cu035,23,24.2,42.79999,38.5,5
698,699,8141,Evit200,Cu035,23,24.2,49.5,53.0,6
699,700,8141,Evit200,Cu035,23,24.2,57.199980000000004,67.6,7
700,701,8141,Evit200,Cu035,23,24.2,65.59998,83.0,8
701,702,8141,Evit200,Cu035,23,24.2,72.39996,99.0,9
702,703,8141,Evit200,Cu035,23,24.2,81.19995,116.0,10
703,704,8141,Evit200,Cu035,23,24.2,85.19995,135.400002,11
704,705,8141,Evit200,Cu035,23,24.2,90.19995,153.0,12
705,706,8142,Evit000,Cu035,23,25.2,25.2,,1
706,707,8142,Evit000,Cu035,23,25.2,29.79999,9.0,2
707,708,8142,Evit000,Cu035,23,25.2,35.69998,21.0,3
708,709,8142,Evit000,Cu035,23,25.2,42.0,31.300003000000004,4
709,710,8142,Evit000,Cu035,23,25.2,50.0,44.0,5
710,711,8142,Evit000,Cu035,23,25.2,55.89999,57.800001,6
711,712,8142,Evit000,Cu035,23,25.2,63.5,73.100002,7
712,713,8142,Evit000,Cu035,23,25.2,70.0,89.5,8
713,714,8142,Evit000,Cu035,23,25.2,79.5,105.400002,9
714,715,8142,Evit000,Cu035,23,25.2,83.59998,122.200001,10
715,716,8142,Evit000,Cu035,23,25.2,89.39996,138.5,11
716,717,8142,Evit000,Cu035,23,25.2,98.5,156.400002,12
717,718,8144,Evit100,Cu035,23,23.5,23.5,,1
718,719,8144,Evit100,Cu035,23,23.5,25.89999,7.200000999999999,2
719,720,8144,Evit100,Cu035,23,23.5,32.19998,19.5,3
720,721,8144,Evit100,Cu035,23,23.5,32.39999,25.800003,4
721,722,8144,Evit100,Cu035,23,23.5,29.79999,29.5,5
722,723,8144,Evit100,Cu035,23,23.5,32.79999,34.0,6
723,724,8144,Evit100,Cu035,23,23.5,41.0,50.0,7
724,725,8144,Evit100,Cu035,23,23.5,50.0,66.700001,8
725,726,8144,Evit100,Cu035,23,23.5,56.89999,80.700005,9
726,727,8144,Evit100,Cu035,23,23.5,64.79999000000001,96.0,10
727,728,8144,Evit100,Cu035,23,23.5,72.09998,111.200005,11
728,729,8144,Evit100,Cu035,23,23.5,81.39996,131.400002,12
729,730,8191,Evit100,Cu035,21,26.599990000000002,26.599990000000002,,1
730,731,8191,Evit100,Cu035,21,26.599990000000002,33.0,10.0,2
731,732,8191,Evit100,Cu035,21,26.599990000000002,38.19998,20.0,3
732,733,8191,Evit100,Cu035,21,26.599990000000002,46.39999,30.0,4
733,734,8191,Evit100,Cu035,21,26.599990000000002,53.199980000000004,40.0,5
734,735,8191,Evit100,Cu035,21,26.599990000000002,59.59998,60.0,6
735,736,8191,Evit100,Cu035,21,26.599990000000002,66.19995,82.100002,7
736,737,8191,Evit100,Cu035,21,26.599990000000002,72.59998,99.5,8
737,738,8191,Evit100,Cu035,21,26.599990000000002,80.09998,120.0,9
738,739,8191,Evit100,Cu035,21,26.599990000000002,89.0,139.0,10
739,740,8191,Evit100,Cu035,21,26.599990000000002,97.69995,162.800003,11
740,741,8191,Evit100,Cu035,21,26.599990000000002,103.0,185.800003,12
741,742,8192,Evit000,Cu175,21,35.39999,35.39999,,1
742,743,8192,Evit000,Cu175,21,35.39999,42.29999,15.100001999999998,2
743,744,8192,Evit000,Cu175,21,35.39999,49.5,29.800003000000004,3
744,745,8192,Evit000,Cu175,21,35.39999,58.699980000000004,48.5,4
745,746,8192,Evit000,Cu175,21,35.39999,66.59998,70.0,5
746,747,8192,Evit000,Cu175,21,35.39999,71.39996,87.300001,6
747,748,8192,Evit000,Cu175,21,35.39999,78.79999000000001,104.200001,7
748,749,8192,Evit000,Cu175,21,35.39999,85.5,125.5,8
749,750,8192,Evit000,Cu175,21,35.39999,91.29999000000001,144.900002,9
750,751,8192,Evit000,Cu175,21,35.39999,97.79999000000001,165.0,10
751,752,8192,Evit000,Cu175,21,35.39999,108.0,197.0,11
752,753,8192,Evit000,Cu175,21,35.39999,113.0,220.0,12
753,754,8193,Evit200,Cu035,21,29.29999,29.29999,,1
754,755,8193,Evit200,Cu035,21,29.29999,34.0,10.5,2
755,756,8193,Evit200,Cu035,21,29.29999,39.0,20.200004999999997,3
756,757,8193,Evit200,Cu035,21,29.29999,45.39999,34.800003000000004,4
757,758,8193,Evit200,Cu035,21,29.29999,51.79999,51.0,5
758,759,8193,Evit200,Cu035,21,29.29999,58.79999,70.0,6
759,760,8193,Evit200,Cu035,21,29.29999,62.59998,86.200001,7
760,761,8193,Evit200,Cu035,21,29.29999,71.59998,103.0,8
761,762,8193,Evit200,Cu035,21,29.29999,76.69995,111.0,9
762,763,8193,Evit200,Cu035,21,29.29999,81.69995,132.0,10
763,764,8193,Evit200,Cu035,21,29.29999,86.39996,157.800001,11
764,765,8193,Evit200,Cu035,21,29.29999,92.09998,178.0,12
765,766,8195,Evit200,Cu000,21,25.29999,25.29999,,1
766,767,8195,Evit200,Cu000,21,25.29999,31.599990000000002,9.600006,2
767,768,8195,Evit200,Cu000,21,25.29999,34.0,19.600006,3
768,769,8195,Evit200,Cu000,21,25.29999,35.19998,28.0,4
769,770,8195,Evit200,Cu000,21,25.29999,37.29999,41.0,5
770,771,8195,Evit200,Cu000,21,25.29999,40.79999,57.400002,6
771,772,8195,Evit200,Cu000,21,25.29999,47.69998,69.0,7
772,773,8195,Evit200,Cu000,21,25.29999,57.0,86.300001,8
773,774,8195,Evit200,Cu000,21,25.29999,64.59998,102.200001,9
774,775,8195,Evit200,Cu000,21,25.29999,71.19995,118.5,10
775,776,8195,Evit200,Cu000,21,25.29999,80.5,140.5,11
776,777,8195,Evit200,Cu000,21,25.29999,85.89996,157.8,12
777,778,8269,Evit200,Cu175,22,22.09999,22.09999,,1
